,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,CL,NG,PM,NU,EM,RE,PA,CL_prop,NG_prop,PM_prop,NU_prop,RE_prop,Entropy,BalanceDegree,DominanceDegree,CLPRB,HYTCB,NGMPB,PAPRB,GDPRX,TETGR,CLTCD,NGTCD,PATCD,NUETD,TPOPP,TEACB,TECCB,TEICB,TEEIB,TERCB,Precipitation,Temperature,TETCV,RETCD,ELISB,TE,TETCB,ESTCD,GrowthRate
10,10,10,10,10,10,10,10,10,8622.9298,204382.7089,213266.2588,0.0,0.0,68919.16257,213266.2588,0.016565229656650905,0.3926329669037696,0.4096988653481496,0.0,0.13239835904916086,0.4639476354730617,0.7706003424172622,0.22939965758273784,2914.7091600000012,64579.78217000001,1165.9589999999996,10347.2,0.0,0.0,0.21136,0.54105,1.95606,0.0,1792.0,194128.5071,82034.74648999999,155497.1492,135279.2003,88708.25685,11.98,67.3,743.12157,-9.631735161952898,25352.87314,520543.9332100001,520368.6596,5.3244,0.0
11,11,11,11,11,11,11,11,11,8875.93953,225898.1239,221181.827,0.0,0.0,74136.25194,221181.827,0.016010648374679175,0.4074808551858859,0.3989734773425299,0.0,0.1337288810515327,0.4636840998206026,0.770162619173308,0.2298373808266921,25304.97498000001,69609.84906000001,919.212,7168.8,0.0,0.0,0.25096999999999997,0.57719,2.05091,0.0,1895.8139999999999,204288.3791,92420.07537,158804.9115,153005.3048,98657.38377,12.17,66.0,819.61578,-9.669017510061396,24285.1272,554377.26957,554170.7497,5.41099,0.0
12,12,12,12,12,12,12,12,12,7522.795940000001,241355.3408,261042.4664,0.0,0.0,75188.74432,261042.4664,0.01219546770728519,0.3912695875553965,0.42318507568228403,0.0,0.12189110413459955,0.4522500818252079,0.7511711263651334,0.2488288736348666,65227.65802,70406.32015,468.07800000000003,5759.4,0.0,0.0,0.33373,0.5824600000000001,1.98298,0.0,2008.2910000000002,225161.7965,102004.8192,178742.0358,169687.43399999998,110491.1751,14.86,67.3,944.4813,-11.219546058162406,31742.43064,616851.7781000001,616399.5685,5.79022,0.0
13,13,13,13,13,13,13,13,13,9926.90018,226324.74800000002,325801.3479,0.0,0.0,79348.45429,325801.3479,0.014807710749493613,0.3376030123268584,0.4859897887578374,0.0,0.11836212092803933,0.4482948488127832,0.7446016265322334,0.2553983734677666,71697.42911,74774.3496,132.0,4663.2,0.0,0.0,0.32600999999999997,0.65317,2.04278,0.0,2124.438,243866.6606,113205.4643,190539.6285,191124.3593,122453.8561,7.22,66.4,1136.6987800000004,-12.585231984228894,28985.77882,670387.22919,670066.2646,6.31862,0.0
14,14,14,14,14,14,14,14,14,48358.9072,204955.2307,325713.2511,0.0,0.0,82058.08613,325713.2511,0.07150046253649855,0.3030340146794046,0.4815792882084956,0.0,0.12132596563627135,0.5030040057880585,0.8354715693341185,0.16452843066588152,142379.1262,77275.3736,238.56,4292.0,0.0,0.0,0.17406,0.75068,2.92509,0.0,2223.196,233251.7574,120126.3935,198516.9795,221293.0147,124373.5265,11.92,67.3,1499.56234,-14.987985556616588,15258.502019999998,676343.9771499999,676268.8086,7.62665,0.0
15,15,15,15,15,15,15,15,15,92448.56979,164345.6261,306741.7805,0.0,0.0,80897.34186,306741.7805,0.14006466283746696,0.2489926535456132,0.4647306514475046,0.0,0.1225639178389306,0.5363099124920988,0.8907914829370429,0.10920851706295708,154258.7742,75483.5631,218.81599999999997,3683.0,0.0,0.0,0.22791999999999998,1.01352,3.4457400000000002,0.0,2284.847,230132.5052,122308.2232,178073.0196,229860.6028,129480.4893,6.64,66.3,1794.39225,-17.224904942346626,15608.7503,660042.06855,659994.6942,9.6518,0.0
16,16,16,16,16,16,16,16,16,139959.9045,180180.8666,307350.1275,0.0,0.0,84428.48088999999,307350.1275,0.20227125696998988,0.2603989371050483,0.44418504600588415,0.0,0.12201676626384855,0.5605754639500862,0.9310956915001544,0.06890430849984552,230085.3746,78612.19542,275.624,3010.2,0.0,0.0,0.27371999999999996,1.27447,3.6695900000000004,0.0,2346.157,235045.6592,132602.1377,190110.96600000001,276144.6874,134115.615,6.28,68.3,2016.05976,-14.064539398376555,-19977.74331,691941.6361799999,691873.9875,10.328,0.0
17,17,17,17,17,17,17,17,17,179847.4746,176448.9725,351128.1312,0.0,0.0,75680.87057,351128.1312,0.2433915197375797,0.23879225253747002,0.4751893773624571,0.0,0.1024205769030875,0.5527982132574895,0.9181779577117948,0.08182204228820511,244195.2167,68842.57507,253.44,2476.6,48878.5382,15.116389999999999,0.54135,1.61416,3.8289,0.0,2425.197,253252.1901,138791.3452,207200.8455,313873.9612,139623.3197,10.17,69.4,2415.81229,-15.874549090394087,-44182.93097,738922.5179,738867.2341,11.83254,0.10463902580458113
18,18,18,18,18,18,18,18,18,159979.5618,186366.0558,357326.6295,0.0,0.0,79869.7173,357326.6295,0.21385873781265072,0.2491318829485007,0.4776699042797271,0.0,0.10676886934210388,0.5506297188822334,0.9145761665174108,0.0854238334825892,199922.551,72740.79922999999,304.5042,2424.4,53993.14082000001,13.85249,0.5328,1.81529,4.10234,0.0,2515.3160000000007,267014.7717,135112.5745,207073.6587,315996.075,138738.9681,15.73,69.0,2673.92293,-17.986419210703527,-35480.12023,748061.8441699998,747939.4264,12.68814,0.09407071051733626
19,19,19,19,19,19,19,19,19,246230.2266,180579.7877,345708.0779,0.0,0.0,83413.77083,345708.0779,0.3130603388955859,0.2295915100094172,0.4395377834831413,0.0,0.10605336203105513,0.56488103267785,0.9382470863607679,0.06175291363923208,251481.9896,75122.5793,258.2138,2737.6,59072.31394,13.31235,0.9135700000000001,2.4043400000000004,5.43345,0.0,2635.571,274215.543,133590.7732,231166.4643,370481.3544,147419.2723,10.39,68.3,3369.85954,-18.60743307406909,-69405.44621000001,786526.4168199998,786391.503,14.14911,0.031043830818319223
20,20,20,20,20,20,20,20,20,244994.3448,173977.1714,301248.1394,0.0,0.0,120006.4291,301248.1394,0.32466604515791875,0.23055422047521226,0.39921346800891305,0.0,0.15903229424021045,0.5917290977720471,0.982840757225657,0.017159242774342998,240794.7227,102171.4233,224.486,2354.8,60906.14486,12.38723,1.00804,2.8616599999999996,8.13466,0.0,2737.774000000001,265917.6033,138112.6391,196777.9198,396294.6597,153650.6775,12.23,69.4,4168.28971,-15.406011187954777,-85621.93544,754604.1492599999,754458.4801,15.67811,0.02782883868115504
21,21,21,21,21,21,21,21,21,319438.1119,192207.5839,284319.11265,0.0,17.73455,92583.03952,284336.8472,0.4054677578637779,0.2439720721638381,0.3608906665467127,0.0,0.11751709032809353,0.5774509892072293,0.9591253322339972,0.040874667766003014,256339.8382,71114.17364,196.91099999999997,2070.6,62601.09214,12.58456,1.09022,3.1787,9.50309,0.0,2810.107,269161.8864,136413.2016,231957.3764,429388.2652,150275.1784,13.7,69.6,4690.124620000001,-21.130228220665714,-100721.6751,787826.17287,787807.4911,16.88133,-0.023521155456953286
22,22,22,22,22,22,22,22,22,336245.059,142322.8669,278278.87227,0.0,42.02613,94968.34525,278320.8984,0.4505245703288449,0.1906940986695418,0.3728574324151996,0.0,0.12724520938937472,0.5669273084512705,0.9416458768515744,0.058354123148425474,273011.0913,73333.60779,104.346,1943.0,61128.642120000004,12.209660000000001,1.26963,4.4343900000000005,9.19322,0.0,2889.861,261414.5536,138057.5839,191878.6359,413848.8578,155008.7216,13.79,67.1,4800.5551799999985,-15.998671494347313,-105473.92,746341.2234199998,746359.9831,19.83921,0.05714749385635465
23,23,23,23,23,23,23,23,23,295441.9187,120418.0545,288973.52499,0.0,6.22671,175999.0286,288979.7517,0.3898642549261746,0.158903297486952,0.3813285823127057,0.0,0.232247781407566,0.5933497124413725,0.9855325399261664,0.01446746007383359,251813.2065,152355.3319,137.94,1374.6,64621.990820000006,11.72681,1.3145200000000001,4.99375,8.12761,0.0,2968.925,263359.1166,138280.7104,190241.8638,441907.4914,165927.8943,21.86,67.8,4772.23778,-4.850161991504294,-123025.3799,757807.14689,757809.5964,20.15861,0.1075242878133292
24,24,24,24,24,24,24,24,24,324862.346,126844.1484,311784.357,0.0,0.0,188831.349,311784.357,0.40481908228655306,0.1580636610581743,0.3885222735910521,0.0,0.2353074597605468,0.5930036606286894,0.9849577603067472,0.015042239693253025,254418.7799,163692.0068,47.115,1247.0,71570.42436,11.2125,1.28608,5.09727,8.01816,0.0,3067.135,279837.1203,154865.7085,197812.8867,482779.615,169967.6817,15.53,68.1,5111.1062299999985,-2.537117431185348,-149834.4714,802487.7289999998,802483.4639,20.55666,0.063680646311037
25,25,25,25,25,25,25,25,25,342012.7337,137315.0258,316908.9021,12004.66574,0.0,171680.4225,316908.9021,0.4057551796342816,0.16290704254548932,0.3759726344343665,0.014242029093734896,0.20367727223946008,0.6141086333086087,0.8785908257851156,0.1214091742148844,212530.8763,146122.6278,89.25,1015.0,76128.07523999999,11.072189999999999,1.36169,4.92347,8.1706,0.65241,3183.538,293425.0276,169343.7312,194691.2343,507506.6483,185443.9899,12.88,68.7,5455.67368,-4.867467357728555,-137017.5779,842904.1719399998,842904.1719,21.14944,0.05903049257232226
26,26,26,26,26,26,26,26,26,295888.0014,105197.2061,334481.932,105540.3568,0.0,175102.7767,334481.932,0.3469095833652362,0.12333693413273325,0.3921584759243274,0.12373925617960653,0.2052967035624209,0.6844907945807437,0.9792849340237002,0.0207150659762998,255169.5383,151060.2537,65.457,933.8,80621.95302,10.57808,1.42325,4.1236,6.52267,0.64781,3308.262,299695.4682,174349.8987,197132.8077,539383.0682,181647.1923,11.8,70.3,5108.665529999998,2.692491810714066,-163284.855,852925.4180000002,852825.6274,21.87192000000001,0.041537028247991714
27,27,27,27,27,27,27,27,27,282881.8233,121405.8387,341792.73799999995,140531.7148,0.0,123113.582,341792.73799999995,0.3267391243189342,0.1402283008547187,0.3947834421098731,0.16231940566960495,0.14220080846900884,0.6863483006019252,0.9819424243446848,0.018057575655315183,251261.1783,105592.3349,62.16,754.0,83970.74936,10.3091,1.3293700000000002,4.09725,6.97392,0.81666,3437.103,312314.6492,191706.7241,169660.4097,545654.9837,191981.2112,12.5,69.2,5438.23736,-2.422938423244162,-143952.9679,865772.7288999999,865662.9164,21.31357,0.047745223789914165
28,28,28,28,28,28,28,28,28,309040.895,128594.321,347597.7577,243215.0432,0.0,98749.30688999999,347597.7577,0.34098577520126544,0.141886834208998,0.3835281763196943,0.2683556493264791,0.10895680638148003,0.6974904001115327,0.9978831649208012,0.0021168350791986867,273761.8497,80384.6875,57.903999999999996,661.2,87979.95158,10.30132,1.42244,4.45087,6.5686300000000015,0.77341,3535.183,322828.0071,197457.5154,184669.3069,647659.8471,201355.168,11.63,70.5,5624.49967,13.399173003887633,-220881.2324,906316.0913899998,906309.9974,21.73489,0.008891609349076223
29,29,29,29,29,29,29,29,29,353144.049,151467.8402,352573.9256,83079.97889,0.0,101553.8173,352573.9256,0.37445187272581937,0.16060702872165672,0.3738473495137779,0.08809281586218104,0.10768131921838137,0.6442131263604572,0.9216606182870788,0.07833938171292132,263538.2866,82170.81933,1414.4,794.6,88762.23494,10.624889999999999,1.38267,3.9231599999999998,7.33887,0.85251,3622.185,322208.9651,212385.5381,193915.3277,558718.9908,214578.7877,6.48,71.4,6028.3582,-15.29724634667417,-98723.64934,943095.96165,943088.9157,22.09514,0.007839317931441938
30,30,30,30,30,30,30,30,30,343414.50899999996,130781.2465,347127.6117,217964.745,0.0,94816.36936,347127.6117,0.3619701743716564,0.13784773024877514,0.3658839066006545,0.2297420018282443,0.09993956822169846,0.6848604683036599,0.9798138175532122,0.020186182446787826,249018.4159,77157.62555,2193.0,701.8,89458.07032,10.6053,1.45084,4.52257,8.3167,0.71875,3684.097,325551.3076,215545.6382,189010.9396,651525.6035,218622.1319,14.95,69.6,6501.68115,1.0763036858055262,-185367.4493,948737.03226,948729.9556,22.81347,0.004166402636081439
31,31,31,31,31,31,31,31,31,347261.3399,128178.1975,354516.6107,263104.1156,0.0,88844.17798,354516.6107,0.36265919956287546,0.13386172650300873,0.3702361751677545,0.2747703732084639,0.0927836034996778,0.686380056791835,0.9819878571811624,0.018012142818837562,290251.0552,70292.09544,1255.52045,643.8,89830.78866,10.66344,1.43184,4.58089,7.7553,0.70101,3788.5759999999996,332395.1636,210530.3264,192826.3445,692118.9165,222153.3557,10.78,69.1,6448.64948,13.160636502652874,-224362.6495,957541.79218,957904.829,23.09213,0.10172432833230781
32,32,32,32,32,32,32,32,32,369742.9504,133771.0614,365139.4944,268148.7605,0.0,87592.987,365139.4944,0.3758336347802718,0.1359746390836852,0.3711543471855812,0.2725659088605022,0.08903588465948233,0.6847179950505069,0.9796099844097738,0.02039001559022624,275297.6573,68471.86889,794.95358,545.2,98968.7653,9.940380000000001,1.3964299999999998,4.5652300000000015,8.0946,0.54713,3915.74,336927.3399,215106.2646,206028.6708,726110.1682,225724.3669,16.42,69.8,6916.88072,17.54333341185573,-240601.0528,983794.2009,983786.8105,23.93648,0.051335290327199794
33,33,33,33,33,33,33,33,33,389838.7377,118159.0624,380705.79251,231601.4355,276.31289,87022.70044,380982.1054,0.3886607259092473,0.11780201022629168,0.3795553785849227,0.2309015840091401,0.08675973589269442,0.6677231898703497,0.9552959150294986,0.04470408497050138,267526.5079,69040.28018999999,614.0871099999998,423.4,104049.3556,9.63988,1.3753600000000001,4.85765,8.53323,0.57735,4065.44,354096.9966,218895.5763,199862.0282,698655.0269,230168.5019,14.99,70.2,7367.16515,4.901414325911391,-204296.7771,1003030.95145,1003023.257,24.05341,0.09679923764948335
34,34,34,34,34,34,34,34,34,402390.1462,139733.0287,388406.49756,242182.1841,722.9033400000003,94324.87168,389129.4009,0.3813487230805694,0.13242623501133227,0.3680962948011232,0.2295182114461986,0.08939252044215829,0.6761537991433039,0.9673573900865904,0.032642609913409726,288012.7488,75981.7243,772.0729299999997,377.0,114121.2539,9.24602,1.39868,4.63727,8.477219999999999,0.57023,4245.089,367010.8247,230656.6332,210938.9844,734002.8523,246561.2001,11.63,70.9,7560.4176,2.9790712878701613,-211860.3979,1055176.3303399999,1055167.913,23.22789,0.07602419009172844
35,35,35,35,35,35,35,35,35,342889.3714,127944.6977,408050.84615,283526.2151,2273.35745,106304.677,410324.2036,0.3158626121498548,0.11786001491163607,0.3758880178427645,0.26117849774344915,0.09792567446424673,0.678369525536558,0.9705273778965235,0.02947262210347645,262514.0593,85470.17672999999,577.2402,411.8,122797.2298,8.849639999999997,1.4184,4.63229,8.48715,0.48908999999999997,4432.499,373358.8247,240055.4457,229573.4326,723170.3308,243723.397,11.18,70.3,7691.067840000002,-5.686703124505828,-183150.887,1085564.9203499998,1086711.178,22.32023,0.07899687245224797
36,36,36,36,36,36,36,36,36,342839.3757,125264.8684,438119.69088,302902.1823,1917.35052,114186.1258,440037.0414,0.2977683734721119,0.1087970599657878,0.3805227665960951,0.2630814793676108,0.09917477210173307,0.6732454505984498,0.9631964840007606,0.03680351599923937,228629.8872,95276.44103999999,468.44887,487.2,132497.8269,8.6896,1.46508,4.8798699999999995,9.328610000000001,0.48986,4586.94,394405.1271,252436.6538,241790.5482,751259.9628,262721.4087,10.51,70.6,8519.00251,-13.628681018928138,-171949.6195,1151362.62358,1151353.612,22.11201,0.06958735336058569
37,37,37,37,37,37,37,37,37,369871.869,137588.4515,439103.17021999997,307623.2148,1904.8002800000002,143638.9491,441007.9705,0.3116143001706883,0.11591724761782625,0.3699411568140531,0.259170271735803,0.12101474686913705,0.6890143324095772,0.9857566535549706,0.014243346445029446,256500.4123,123060.4507,461.49608,475.6,141718.0,8.37823,1.4455799999999999,4.9313400000000005,9.184569999999999,0.49208999999999997,4736.99,395050.4749,264827.2886,250282.033,814931.4423,277185.77,10.56,69.7,8606.8385,-5.8824195342569565,-210871.5617,1186954.0929200002,1187345.927,21.63151,0.09386245925005998
38,38,38,38,38,38,38,38,38,386769.6754,161086.4893,476947.11943,317888.2631,1468.49397,128258.1248,478415.6134,0.3108483170352179,0.1294658482318457,0.3833242852772282,0.255488053678687,0.10308156191133733,0.6854477303109143,0.9806539995404382,0.01934600045956181,247729.3654,111863.0172,464.29675999999995,452.4,155020.0,8.0264,1.35459,4.92151,7.734610000000001,0.46892,4883.3420000000015,425151.3641,282241.3634,244415.7032,846644.2402,292444.178,13.62,68.1,8413.38688,-2.252784288869446,-226710.4267,1244239.2453299998,1244252.893,21.47574,0.08580183202167463
39,39,39,39,39,39,39,39,39,403262.1076,167770.1576,503230.11696,317842.7274,1269.32044,116535.3262,504499.4374,0.3128496665387883,0.13015564039153965,0.3904045813284626,0.2465815394128268,0.09040779496649866,0.6769145739331209,0.9684458127443548,0.031554187255645294,258147.5585,99793.66264,480.81464000000005,382.8,168321.0,7.65797,1.3509799999999998,4.94796,8.42176,0.45183999999999996,5023.823,448499.5523,293982.4568,244122.6642,863646.1829,302391.3156,9.68,69.6,9036.290309999997,-9.461710192825844,-219643.992,1288996.44376,1288996.444,21.19633,0.06498891998027578
40,40,40,40,40,40,40,40,40,432810.0454,208137.0766,511434.65744,316838.975,1452.9112599999999,102625.9402,512887.5687,0.3246212046345105,0.15610938159384366,0.3835921470736063,0.2376392388134334,0.07697269665653014,0.6781830383811401,0.9702605750948852,0.02973942490511483,286772.3142,85221.35742,373.11323,342.2,179260.0,7.438569999999999,1.2616399999999999,5.95279,10.82822,0.44096,5166.304,460490.216,311260.2785,232783.0447,918884.8912,328904.7268,12.43,70.0,10653.90114,-23.37944247464237,-238569.5112,1333277.1834399998,1333438.288,21.24508,0.03748186990962847
41,41,41,41,41,41,41,41,41,424023.2213,244424.0247,516191.92966,299965.5257,2010.6898399999998,92736.79325,518202.6195,0.3173642213119417,0.1829414908717084,0.3863487695362559,0.22451205665657195,0.0694097367746043,0.6787825426070256,0.9711182717373256,0.02888172826267432,293303.2569,78774.29715,311.16246,342.2,185979.0,7.18503,1.2723,6.17686,10.343589999999999,0.46103999999999995,5303.8690000000015,475781.654,309311.7517,214398.9653,924513.9213,336772.4716,7.81,69.7,10662.30543,-25.861378941835948,-241263.913,1336077.5816100002,1336265.085,21.29894,0.02371235462068298
42,42,42,42,42,42,42,42,42,406478.8093,255247.2894,528326.3893500001,322260.0747,1146.38715,88265.46719,529472.7765,0.3015037266024586,0.18932846485111032,0.3918835905019625,0.23903488013203225,0.06547049115283865,0.6793573725175374,0.9719406674151742,0.028059332584825847,280064.3248,75556.70214,306.10038,365.4,190389.0,7.0814,1.26986,5.47989,9.61638,0.42172,5451.472,485849.6985,315794.4447,208006.50199999998,939330.3455,338569.4707,7.83,70.0,10453.02126,-20.366161302207487,-252406.2714,1348171.75854,1348219.941,21.13391,0.05105862208425907
43,43,43,43,43,43,43,43,43,406536.9641,275650.1151,535979.3851,297843.1533,1105.8754,85280.50679,537085.2605,0.29769881289478944,0.20185301531251848,0.3924868850083224,0.2181045292217028,0.062449193742205714,0.6758135714443481,0.9668706342932868,0.0331293657067131,262250.5701,72454.91114,447.86834000000016,272.6,200110.0,6.82397,1.2819999999999998,6.38679,11.87391,0.4194,5590.82,497783.2715,315230.0153,201687.9022,933968.7333,350843.032,10.05,70.7,11887.54232,-43.380550449937886,-235691.9208,1365598.20359,1365544.042,21.5218,0.03736444955274599
44,44,44,44,44,44,44,44,44,425413.1317,356264.7418,561745.9898,293130.174,1064.0537,82799.60867,562810.0435,0.29717093900541725,0.2488675594760173,0.3924058070429177,0.2047651155249972,0.05783939334316743,0.6789746570771361,0.9713931254061794,0.028606874593820605,278231.4218,69884.87922999999,337.48363,301.6,207587.0,6.89739,1.30544,6.7777199999999995,14.09389,0.44546,5758.691999999999,511520.0498,323077.9909,230731.2347,1018496.929,366479.7348,7.6,69.3,13863.340519999998,-57.201939821221806,-287810.1272,1431543.51877,1431808.905,21.82902,0.07409423518813799
45,45,45,45,45,45,45,45,45,428444.8054,329301.673,577544.9483899999,269326.5065,13745.764009999999,92489.6057,591290.7124,0.2896762274640404,0.22264446932243528,0.39048446785189816,0.18209460209501552,0.062533235836059,0.6705730319162599,0.9593731172387944,0.04062688276120574,263426.4922,64094.23194,238.75378999999998,290.0,222968.0,6.6322800000000015,1.42469,8.83425,17.375120000000006,0.5491699999999999,5973.97,534497.8817,335423.7356,227379.4354,969663.5845,381485.9443,9.57,70.7,16698.38964,-96.73467093669186,-218060.3657,1479047.17329,1478787.241,22.82642,0.07196099888773277
46,46,46,46,46,46,46,46,46,431984.5691,365229.5651,587686.72715,250591.6427,14548.76065,96082.13234,602235.4878,0.2821297788774879,0.23853198426939845,0.3838190950327259,0.16366178285208902,0.06275138671651623,0.6672375162003041,0.9546010730948908,0.04539892690510916,179356.1016,67378.81478,623.35362,319.0,239013.0,6.40356,1.45112,8.122110000000001,19.30866,0.62559,6190.986999999999,551814.9966,346070.4541,234295.9184,987669.9655,398352.2728,11.81,70.2,18909.24173,-109.4991559661,-200419.1135,1531155.52289,1530533.748,24.14242,0.026002769723822552
47,47,47,47,47,47,47,47,47,438524.2236,401991.6341,580019.9936299999,280813.3696,16194.982069999998,98077.97179,596214.9757,0.2790616085482041,0.255813535484855,0.36910460973793024,0.17869989023433586,0.062413420052772624,0.6747482569732701,0.9653465138525392,0.034653486147460666,173933.604,65211.38016,669.58419,249.4,245228.0,6.40805,1.6088200000000001,8.443769999999999,20.475720000000006,0.56602,6360.238,547346.3298,366727.6044,233891.4245,1056326.76,423468.0486,9.79,70.5,20175.18204,-109.5268163876202,-228002.7826,1571424.4101200001,1571433.679,25.01884,-0.014712838664426575
48,48,48,48,48,48,48,48,48,458726.7285,409965.9579,558536.40102,305755.4347,19508.76178,112169.6469,578045.1628,0.2967238100981073,0.2651832855617181,0.3612849190869391,0.1977755206003589,0.07255606211210197,0.6910385935395568,0.9886527165010516,0.011347283498948537,173998.05,71795.27831000001,537.121,301.6,241620.0,6.39465,1.7614299999999998,9.74765,24.59675,0.5565,6499.2069999999985,519773.5212,367050.8881,244953.6902,1116384.368,413297.4169,8.62,70.0,22584.81309,-99.65003634622742,-299182.0802,1545972.0888200004,1545075.8380000002,26.7132,-0.044557569737604504
