,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,CL,NG,PM,NU,EM,RE,PA,CL_prop,NG_prop,PM_prop,NU_prop,RE_prop,Entropy,BalanceDegree,DominanceDegree,CLPRB,HYTCB,NGMPB,PAPRB,GDPRX,TETGR,CLTCD,NGTCD,PATCD,NUETD,TPOPP,TEACB,TECCB,TEICB,TEEIB,TERCB,Precipitation,Temperature,TETCV,RETCD,ELISB,TE,TETCB,ESTCD,GrowthRate
10,10,10,10,10,10,10,10,10,10,8622.9298,204382.7089,213266.2588,0.0,0.0,68919.16257,213266.2588,0.016565229656650905,0.3926329669037696,0.4096988653481496,0.0,0.13239835904916086,0.4639476354730617,0.7706003424172622,0.22939965758273784,-1.592683510317833,-0.43792232612625387,0.6798800630777628,1.8945801349764246,-1.0633048569217562,-1.2782596930908618,-1.1255313097466324,-1.0791546503816967,-0.8777527311706147,-0.9577026943211264,-1.0366442501815978,-0.9257646096987129,-1.0437462856867494,-0.6827353304434515,-1.1471500645407806,-0.9794941024092803,0.1891069498718016,-1.0881083503506632,743.12157,0.243810756516587,25352.87314,520543.9332100001,520368.6596,-1.0356864415997582,-0.7817405314759368
11,11,11,11,11,11,11,11,11,11,8875.93953,225898.1239,221181.827,0.0,0.0,74136.25194,221181.827,0.016010648374679175,0.4074808551858859,0.3989734773425299,0.0,0.1337288810515327,0.4636840998206026,0.770162619173308,0.2298373808266921,-1.3889131774592165,-0.2677025088293119,0.3458011898620109,1.1340947084758748,-1.0633048569217562,-1.2782596930908618,-1.0612101498972093,-1.0658016705547027,-0.8612478420128743,-0.9577026943211264,-0.9710199220536265,-0.8453412285594504,-0.937728229446652,-0.6118298008628639,-1.0937150146792072,-0.8898160844004198,0.24935228936818365,-1.9902389979628194,819.61578,0.24253288375143156,24285.1272,554377.26957,554170.7497,-1.026417676665995,-0.7817405314759368
12,12,12,12,12,12,12,12,12,12,7522.795940000001,241355.3408,261042.4664,0.0,0.0,75188.74432,261042.4664,0.01219546770728519,0.3912695875553965,0.423185075682284,0.0,0.12189110413459955,0.4522500818252079,0.7511711263651334,0.2488288736348666,-1.0255830376087445,-0.24074955444780566,-0.265003960309279,0.7968721562137694,-1.0633048569217562,-1.2782596930908618,-0.9268193599669328,-1.0638545149462835,-0.8730683704312749,-0.9577026943211264,-0.8999194196661855,-0.6801117056639737,-0.8398829014693386,-0.1844555736381584,-1.043427011153153,-0.7831503477445207,1.102299464343279,-1.0881083503506632,944.4813,0.1893876741887679,31742.43064,616851.7781000001,616399.5685,-0.9858241470917832,-0.7817405314759368
13,13,13,13,13,13,13,13,13,13,9926.90018,226324.748,325801.3479,0.0,0.0,79348.45429,325801.3479,0.014807710749493613,0.3376030123268584,0.4859897887578374,0.0,0.11836212092803933,0.4482948488127832,0.7446016265322334,0.2553983734677666,-0.9667026554316491,-0.09293339391029379,-0.7200310104967328,0.5345879488987988,-1.0633048569217562,-1.2782596930908618,-0.9393555718840634,-1.037728637703152,-0.8626625467978235,-0.9577026943211264,-0.8264989865928094,-0.5320479884564727,-0.7255417346311854,0.0684388251430295,-0.9788057531500578,-0.6753228438058884,-1.3201973448796689,-1.7126603371590745,1136.6987800000004,0.14257804606133034,28985.77882,670387.22919,670066.2646,-0.9292631655581136,-0.7817405314759368
14,14,14,14,14,14,14,14,14,14,48358.9072,204955.2307,325713.2511,0.0,0.0,82058.08613,325713.2511,0.07150046253649855,0.3030340146794046,0.4815792882084956,0.0,0.12132596563627135,0.5030040057880585,0.8354715693341185,0.16452843066588152,-0.3234395044343107,-0.00829757143611824,-0.5757559241537555,0.445772132665158,-1.0633048569217562,-1.2782596930908618,-1.1861013491908001,-1.0017007167587633,-0.7091314054929643,-0.9577026943211264,-0.7640707264615924,-0.6160732995834216,-0.654889811169005,0.23944213372576353,-0.8878628386729586,-0.6580195931702761,0.17008210582031233,-1.0881083503506632,1499.56234,0.06022236013192557,15258.502019999998,676343.9771499999,676268.8086,-0.7892490461873991,-0.7817405314759368
15,15,15,15,15,15,15,15,15,15,92448.56979,164345.6261,306741.7805,0.0,0.0,80897.34186,306741.7805,0.14006466283746696,0.2489926535456132,0.4647306514475046,0.0,0.1225639178389306,0.5363099124920988,0.8907914829370429,0.10920851706295708,-0.21532467245045345,-0.06893327720518083,-0.6024879746863733,0.300058684156841,-1.0633048569217562,-1.2782596930908618,-1.0986401608673988,-0.9045867926379225,-0.6185328758147617,-0.9577026943211264,-0.725099051606394,-0.6407646351189561,-0.6326167231894443,-0.1987966730451483,-0.8620359855526397,-0.6119871819213722,-1.5041041707107305,-1.7820550023600157,1794.39225,-0.01644926882647475,15608.7503,660042.06855,659994.6942,-0.5724729830668264,-0.7817405314759368
16,16,16,16,16,16,16,16,16,16,139959.9045,180180.8666,307350.1275,0.0,0.0,84428.48088999999,307350.1275,0.20227125696998988,0.2603989371050483,0.44418504600588415,0.0,0.12201676626384855,0.5605754639500862,0.9310956915001544,0.06890430849984552,0.4747614447605169,0.03694110449706905,-0.5255737563589348,0.13908001723336694,-1.0633048569217562,-1.2782596930908618,-1.0242672974212088,-0.8081711842855658,-0.5795806413607798,-0.9577026943211264,-0.6863429343435401,-0.6018731553111505,-0.5275318655983237,0.059249972130877064,-0.7225133753593918,-0.5702077484755749,-1.618253235019665,-0.3941616983413107,2016.05976,0.09187397961330135,-19977.743309999998,691941.6361799999,691873.9875,-0.5000911970844886,-0.7817405314759368
17,17,17,17,17,17,17,17,17,17,179847.4746,176448.9725,351128.1312,0.0,0.0,75680.87057,351128.1312,0.2433915197375797,0.23879225253747,0.4751893773624571,0.0,0.1024205769030875,0.5527982132574895,0.9181779577117948,0.08182204228820511,0.6031729269829069,-0.29366741968450255,-0.5556094030878443,0.01140728139750823,-0.453299276481511,1.7932283079600668,-0.5896732047551876,-0.6826627803721264,-0.5518590399720648,-0.9577026943211264,-0.6363790865461829,-0.4577541374933611,-0.46434968269410404,0.42559036981179194,-0.6087791013262022,-0.520563187174302,-0.38480917901478706,0.36917961886898293,2415.81229,0.02983491267026721,-44182.93097,738922.5179,738867.2341,-0.3390422584836804,1.8257122251006372
18,18,18,18,18,18,18,18,18,18,159979.5618,186366.0558,357326.6295,0.0,0.0,79869.7173,357326.6295,0.21385873781265072,0.2491318829485007,0.4776699042797271,0.0,0.10676886934210388,0.5506297188822334,0.9145761665174108,0.0854238334825892,0.2002542703330659,-0.16174968999846193,-0.4864719043637917,-0.0010824427603474708,-0.3894688868088857,1.5364174103497068,-0.6035572218395745,-0.6083494203111588,-0.504277628361179,-0.9577026943211264,-0.5794118294655901,-0.34881247509082314,-0.5019042101889545,0.4228639806121629,-0.6023820242518269,-0.5285344292087701,1.3781597030898718,0.091600958065238,2673.92293,-0.042550584681866226,-35480.12023,748061.8441699998,747939.4264,-0.24745714152643683,1.5623651362280788
19,19,19,19,19,19,19,19,19,19,246230.2266,180579.7877,345708.0779,0.0,0.0,83413.77083,345708.0779,0.3130603388955859,0.2295915100094172,0.4395377834831413,0.0,0.10605336203105513,0.56488103267785,0.938247086360768,0.06175291363923208,0.6694887157830485,-0.08114913791377595,-0.5491459983657714,0.07385590218678695,-0.3260806583282294,1.4266667669164765,0.014760577601597791,-0.3907076724669139,-0.27265060667683766,-0.9577026943211264,-0.5033945911448519,-0.29181270434995515,-0.5174394347036405,0.9393198154676963,-0.43813704750238053,-0.4502931440558828,-0.3150514174926601,-0.3941616983413107,3369.85954,-0.06383617271589713,-69405.44621000001,786526.4168199998,786391.503,-0.09107202193664667,-0.008173292871356243
20,20,20,20,20,20,20,20,20,20,244994.3448,173977.1714,301248.1394,0.0,0.0,120006.4291,301248.1394,0.32466604515791875,0.23055422047521226,0.39921346800891305,0.0,0.15903229424021045,0.5917290977720471,0.982840757225657,0.017159242774342998,0.5722255590581913,0.8341964001201109,-0.5948111753285966,-0.01773540830415511,-0.303194395031921,1.2386923246367898,0.1681667874217191,-0.2217374252482908,0.19738810330502685,-0.9577026943211264,-0.4387886304106244,-0.3574974262798885,-0.4712782164277703,0.2021634728616629,-0.36032326411881105,-0.39412539464032853,0.26837713341967295,0.36917961886898293,4168.28971,0.045894304187878834,-85621.93544,754604.1492599999,754458.4801,0.07259516346263525,-0.08828623396540225
21,21,21,21,21,21,21,21,21,21,319438.1119,192207.5839,284319.11265,0.0,17.73455,92583.03952,284336.8472,0.4054677578637779,0.2439720721638381,0.3608906665467127,0.0,0.11751709032809353,0.5774509892072293,0.9591253322339972,0.04087466776600301,0.7136992416498095,-0.21679546111748776,-0.632145874145297,-0.08573501760803645,-0.2820414036081305,1.2787876600473858,0.30161573759656346,-0.10459772617938434,0.4355091941866994,-0.9577026943211264,-0.3930645033518415,-0.3318163727907335,-0.48862683027845943,0.9562738878030017,-0.26056313577297296,-0.42455098590202806,0.7344858126811561,0.5079689492708456,4690.124620000001,-0.15030634891081754,-100721.6751,787826.17287,787807.4911,0.20139021304806606,-1.3678536108220358
22,22,22,22,22,22,22,22,22,22,336245.059,142322.8669,278278.87227,0.0,42.02613,94968.34525,278320.8984,0.4505245703288449,0.1906940986695418,0.3728574324151996,0.0,0.12724520938937472,0.5669273084512705,0.9416458768515744,0.058354123148425474,0.8654217276920603,-0.14168877093277846,-0.7574726700099524,-0.11626545443835047,-0.3004176227463566,1.2026120088771,0.5929527557380683,0.35935366394121626,0.38158858265998347,-0.9577026943211264,-0.3426493120913352,-0.39314260786407984,-0.4718402443960083,0.09714192415631911,-0.3074064232667538,-0.3818844508634623,0.7630230787583897,-1.2268976807525356,4800.5551799999985,0.02558054974506032,-105473.92,746341.2234199998,746359.9831,0.5180075409413483,0.6422921297749202
23,23,23,23,23,23,23,23,23,23,295441.9187,120418.0545,288973.52499,0.0,6.22671,175999.0286,288979.7517,0.3898642549261746,0.158903297486952,0.3813285823127057,0.0,0.232247781407566,0.5933497124413725,0.9855325399261664,0.01446746007383359,0.6725030693643763,2.5324433499014174,-0.7119886492647763,-0.25226467304611305,-0.25682052921822646,1.1045020777819485,0.6658479050852179,0.566025573073135,0.19616132978302303,-0.9577026943211264,-0.2926702930851325,-0.3777498616465776,-0.46956246984510186,0.06205591070449656,-0.2228241347293249,-0.28346277287038874,3.3218646036836765,-0.741135024345987,4772.2377799999995,0.4077017783838907,-123025.3799,757807.14689,757809.5964,0.5521967489312308,1.8976087696289263
24,24,24,24,24,24,24,24,24,24,324862.346,126844.1484,311784.357,0.0,0.0,188831.349,311784.357,0.40481908228655306,0.1580636610581743,0.3885222735910521,0.0,0.2353074597605468,0.5930036606286894,0.9849577603067472,0.015042239693253025,0.6962159883298714,2.9160817333331,-0.8349596019402726,-0.2827951098764271,-0.1701038762492928,0.9999998127689061,0.6196652798360991,0.604274064265455,0.17711588836694825,-0.9577026943211264,-0.23058844222255084,-0.2473134967022873,-0.30025543281001604,0.22434912874838714,-0.09961579177307141,-0.24704951468982417,1.3147435562515744,-0.5329510287431832,5111.1062299999985,0.486982639117789,-149834.4714,802487.7289999998,802483.4639,0.5948048085441702,0.8050888133842463
25,25,25,25,25,25,25,25,25,25,342012.7337,137315.0258,316908.9021,12004.66574,0.0,171680.4225,316908.9021,0.4057551796342816,0.16290704254548932,0.3759726344343665,0.014242029093734896,0.20367727223946008,0.6141086333086087,0.8785908257851156,0.1214091742148844,0.3150006812879455,2.32152572666323,-0.7779116405752076,-0.3383049950224526,-0.11322426051441827,0.97149032859792,0.7424454589882045,0.5400585719043146,0.20364203811081694,1.2227956214934148,-0.15700618292149116,-0.13975451882610312,-0.1524573377675021,0.15743306994074144,-0.025076557430055702,-0.1075513801670539,0.47447961064413857,-0.11658303753756577,5455.67368,0.40710862754144195,-137017.5779,842904.1719399998,842904.1719,0.6582571526651552,0.689213726710936
26,26,26,26,26,26,26,26,26,26,295888.0014,105197.2061,334481.932,105540.3568,0.0,175102.7767,334481.932,0.3469095833652362,0.12333693413273325,0.3921584759243274,0.12373925617960653,0.2052967035624209,0.6844907945807437,0.9792849340237002,0.0207150659762998,0.7030485239636266,2.4886172976022896,-0.8101257652876555,-0.35773345482356156,-0.05714053492508739,0.8710924865073627,0.8424103819957903,0.24452321013846098,-0.08311496757937897,1.2074214055053905,-0.07816393908700754,-0.09011904760314797,-0.1013521533583257,0.20977088603377714,0.07101438498568759,-0.141774411623647,0.13203241771733432,0.9937316056773943,5108.665529999998,0.666230341091401,-163284.855,852925.4180000002,852825.6274,0.7355928414207308,0.25330196794002546
27,27,27,27,27,27,27,27,27,27,282881.8233,121405.8387,341792.73799999995,140531.7148,0.0,123113.582,341792.73799999995,0.3267391243189342,0.1402283008547187,0.3947834421098731,0.16231940566960495,0.14220080846900884,0.6863483006019252,0.9819424243446848,0.018057575655315183,0.6674791464254684,0.9499616494249746,-0.8145896819512516,-0.4007536158117313,-0.015347459060190324,0.8164386410771591,0.6899622505475745,0.23478743209636638,-0.004592761649696977,1.7717553988918888,0.003280799198155568,0.009771699369681737,0.07583404003709704,-0.3791302357423226,0.08992097088954902,-0.048627109305575476,0.35398893165137385,0.23039028846711046,5438.23736,0.4908961867349052,-143952.9679,865772.7288999999,865662.9164,0.6758259526256423,0.40800119659476525
28,28,28,28,28,28,28,28,28,28,309040.895,128594.321,347597.7577,243215.0432,0.0,98749.30689,347597.7577,0.34098577520126544,0.141886834208998,0.3835281763196943,0.2683556493264791,0.10895680638148003,0.6974904001115327,0.9978831649208012,0.0021168350791986867,0.872254263325816,0.09692306589358565,-0.8203520202346197,-0.42295756987014155,0.03468750142300626,0.8148578286842414,0.84109505406148,0.36544268185900436,-0.07511744827848517,1.6272043463957913,0.06528047267949147,0.09299319954657134,0.13454067537944003,-0.0573979866062202,0.3974129504105984,0.03586652249590539,0.07812869290478183,1.1325209360792667,5624.49967,1.0332076640363577,-220881.2324,906316.0913899998,906309.9974,0.7209248790824277,-0.560174522719806
29,29,29,29,29,29,29,29,29,29,353144.049,151467.8402,352573.9256,83079.97889,0.0,101553.8173,352573.9256,0.37445187272581937,0.16060702872165672,0.3738473495137779,0.08809281586218104,0.10768131921838137,0.6442131263604572,0.9216606182870788,0.07833938171292132,0.7792112028889358,0.15736660281260517,1.0162524985707777,-0.3910393859111769,0.0444504205416788,0.8806037754678352,0.7765140763484896,0.17046479075487672,0.05891234428722817,1.8915740169724686,0.12027736901129393,0.08809299502556828,0.28693257056630184,0.14080065703184688,0.12930220497741365,0.1550596954380514,-1.554837088181368,1.757072922887688,6028.3582,0.04962227829708636,-98723.64934,943095.96165,943088.9157,0.7594867519013234,-0.5863960986235857
30,30,30,30,30,30,30,30,30,30,343414.509,130781.2465,347127.6117,217964.745,0.0,94816.36936,347127.6117,0.3619701743716564,0.13784773024877514,0.3658839066006545,0.2297420018282443,0.09993956822169846,0.6848604683036599,0.9798138175532122,0.020186182446787826,0.6470681140400212,-0.012282220546435099,2.0704246290760513,-0.41324333996958706,0.053134466351947345,0.8766232979900386,0.8872127248447068,0.39193434355229406,0.22906496173702545,1.4445185538076597,0.15941403076268554,0.11455026582341468,0.3191922778897097,0.035669694175406684,0.40906620936474103,0.19150501339401363,1.1308367304205127,0.5079689492708456,6501.68115,0.6108346138110817,-185367.4493,948737.03226,948729.9556,0.8363782164453826,-0.6779198206567538
31,31,31,31,31,31,31,31,31,31,347261.3399,128178.1975,354516.6107,263104.1156,0.0,88844.17798,354516.6107,0.36265919956287546,0.13386172650300873,0.3702361751677545,0.2747703732084639,0.0927836034996778,0.686380056791835,0.9819878571811624,0.018012142818837562,1.022319962425637,-0.24461497208383143,0.8011402538787415,-0.42712081125609347,0.057786002091459884,0.8884367211936672,0.8563593535460693,0.41348237297980683,0.1313755070912115,1.3852275556277576,0.22545872780241316,0.16872477112724432,0.2679937443990666,0.11745710223640023,0.5314340823625257,0.22333425369580634,-0.19138993115798117,0.1609956232661693,6448.64948,1.025031695678992,-224362.6495,957541.7921799999,957904.829,0.8662065342239065,1.7530821915139414
32,32,32,32,32,32,32,32,32,32,369742.9504,133771.0614,365139.4944,268148.7605,0.0,87592.987,365139.4944,0.3758336347802718,0.1359746390836852,0.3711543471855812,0.2725659088605022,0.08903588465948233,0.6847179950505069,0.9796099844097738,0.02039001559022624,0.8862314098400503,-0.3062122902817301,0.1775636309811746,-0.4507125124431543,0.17182821672406928,0.7415186994940495,0.7988584126152921,0.4076963280409382,0.1904172455331862,0.8709266086196774,0.30584337786950727,0.20460051266859755,0.31470695676281507,0.4004635135487324,0.6339001503836628,0.2555221239761307,1.596945409681997,0.646758279672718,6916.88072,1.1752510166805235,-240601.0528,983794.2009,983786.8105,0.9565874289210183,0.4974604477389869
33,33,33,33,33,33,33,33,33,33,389838.7377,118159.0624,380705.79251,231601.4355,276.31289,87022.70044,380982.1054,0.3886607259092473,0.11780201022629168,0.3795553785849227,0.2309015840091401,0.08675973589269442,0.6677231898703497,0.9552959150294986,0.04470408497050138,0.8155073857189272,-0.2869769859107546,-0.06731742735027725,-0.4798552021448177,0.23523413165240437,0.6804603287907398,0.7646436477067503,0.51573944815742,0.2667434398532669,0.9719285232192628,0.4004737930423866,0.34051185533259865,0.3533899359504571,0.26827473466120033,0.5511370794380956,0.2955800327522917,1.1435199597881724,0.924336940476463,7367.16515,0.7419423620803883,-204296.7771,1003030.95145,1003023.257,0.9691038474878844,1.6303560749567865
34,34,34,34,34,34,34,34,34,34,402390.1462,139733.0287,388406.49756,242182.1841,722.9033400000003,94324.87168,389129.4009,0.3813487230805694,0.13242623501133227,0.3680962948011232,0.2295182114461986,0.08939252044215829,0.6761537991433039,0.9673573900865904,0.032642609913409726,1.00194948340434,-0.05207526909061561,0.14658476692023728,-0.4909571791740228,0.3609317158045143,0.6004322093724185,0.8025121013217099,0.43431361267670604,0.2569971157444103,0.9481319106464948,0.5140359804531586,0.44273496594395434,0.4734520356946865,0.5057214960267248,0.6576925165194458,0.44333819245957723,0.07812869290478183,1.4100995968830117,7560.4176,0.676053008586606,-211860.3979,1055176.33034,1055167.913,0.880738553249287,1.1126720215554986
35,35,35,35,35,35,35,35,35,35,342889.3714,127944.6977,408050.84615,283526.2151,2273.35745,106304.677,410324.2036,0.3158626121498548,0.11786001491163607,0.3758880178427645,0.26117849774344915,0.09792567446424673,0.678369525536558,0.9705273778965235,0.02947262210347645,0.7698898692557526,0.26901840111012504,-0.11720566985892861,-0.482630696402119,0.4692081477450481,0.5198920530350538,0.8345346530064015,0.43247360604863666,0.25872503930093504,0.6769441095012152,0.632504157524296,0.4929843808452482,0.5693992939595716,0.9051714256855272,0.6250380589944399,0.4177592085393078,-0.06455763748138692,0.9937316056773943,7691.067840000002,0.37902887592388496,-183150.887,1085564.9203499998,1086711.178,0.7835808308820454,1.1867469544570994
36,36,36,36,36,36,36,36,36,36,342839.3757,125264.8684,438119.69088,302902.1823,1917.35052,114186.1258,440037.0414,0.2977683734721119,0.1087970599657878,0.3805227665960951,0.2630814793676108,0.09917477210173307,0.6732454505984498,0.9631964840007606,0.03680351599923937,0.4615152799157654,0.6008669740450521,-0.2645018272267713,-0.46458998372966065,0.5902718821061229,0.48737364489076934,0.9103365147022121,0.523949276927642,0.40514785459531777,0.6795176195687758,0.7301315185778339,0.659582424549674,0.695792172975084,1.167058760082338,0.709713791697767,0.5890007706446533,-0.2770017293896821,1.2019156012801981,8519.00251,0.10681326270086441,-171949.6195,1151362.62358,1151353.612,0.7612925500816282,0.9522753860822668
