,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,CL,NG,PM,NU,EM,RE,PA,CL_prop,NG_prop,PM_prop,NU_prop,RE_prop,Entropy,BalanceDegree,DominanceDegree,CLPRB,HYTCB,NGMPB,PAPRB,GDPRX,TETGR,CLTCD,NGTCD,PATCD,NUETD,TPOPP,TEACB,TECCB,TEICB,TEEIB,TERCB,Precipitation,Temperature,TETCV,RETCD,ELISB,TE,TETCB,ESTCD,GrowthRate
35,35,35,35,35,35,35,35,35,1364800.239,4037538.724,4758067.02114,379841.9718,4216.92086,122114.8283,4762283.942,0.12831040392939147,0.3795853852843587,0.4473251718162908,0.0357104838043588,0.011480510112177144,0.5043452267253553,0.7215548930521763,0.27844510694782365,664511.1946,17564.924580000006,7174481.382,3482313.5519999997,659565.0249,16.12206,1.33313,2.23089,6.17898,0.5564600000000001,18958.751,2167766.809,1133532.5659999999,6059878.43,2951742.43,1272380.284,23.11,63.8,46861.45106,-327.1701407902604,-25655.25933,10636707.524910001,10633549.42,18.12486,0.05924943095023123
36,36,36,36,36,36,36,36,36,1485577.2959999999,4268665.348999999,5197518.94596,375656.0747,1569.83504,112113.7545,5199088.781,0.1293530670155263,0.3716837598708509,0.452561450919772,0.032709348437335466,0.009762035296479628,0.4986912581841575,0.7134658928002002,0.28653410719979977,709509.4385,9924.76628,7303998.166,3455057.855,698643.8773,16.43352,1.29217,2.77707,7.0143699999999995,0.56412,19340.342,2340281.247,1134763.852,6637185.199,3051917.1580000008,1368958.293,28.96,64.3,55705.9819,-456.8623803913237,45138.64044,11484670.060599998,11481175.96,18.21088,0.07983197808237623
37,37,37,37,37,37,37,37,37,1523201.246,4231566.37,5525091.90912,392031.1476,3709.1218799999997,126386.4059,5528801.031,0.12862007898622918,0.3573161472747844,0.4665422639479578,0.03310335866766621,0.010672148248520813,0.4987786245166732,0.7135908857640952,0.2864091142359048,687914.135,18288.92975,7228302.747,3445784.89,754418.0,15.695110000000001,1.2609299999999999,3.05138,6.52787,0.5435800000000001,19740.317,2404696.806,1188172.9540000001,6861007.914,3135941.025,1386786.68,27.08,63.0,56861.08301,-410.5578097417591,44362.56214,11842639.64076,11840669.74,18.22765,0.06330045147385137
38,38,38,38,38,38,38,38,38,1488589.371,4377956.656,5595098.68925,405845.6883,5493.83475,115580.3619,5600592.524,0.1238202430594494,0.3641566088071002,0.4653979755203706,0.033758075093722764,0.009613926299731134,0.4957557509949623,0.7092661314785628,0.29073386852143723,677016.1158,14528.89974,7253721.655,3252953.189,802173.0,14.99014,1.24926,2.54428,5.2808,0.52388,20157.531000000006,2526544.402,1220153.326,6817072.304,3343513.381,1460902.882,13.87,66.7,50766.88535,-375.8163113411402,39110.21316,12022180.979610002,12024684.51,17.92744,0.04374368122587023
39,39,39,39,39,39,39,39,39,1530425.966,4138086.285,5526147.446090002,384140.9446,4732.62391,98999.84377,5530880.07,0.1309698407584811,0.3541265724913247,0.4729132065851884,0.03287377466194566,0.008472147011174932,0.4953901314662132,0.7087430481896075,0.2912569518103925,671988.6418,11455.22656,6983174.017000001,2973143.6939999997,837263.0,13.957310000000001,1.21108,2.7347,6.04411,0.49818999999999997,20558.22,2512336.751,1251401.4640000002,6485897.307999997,3363640.863,1436310.852,16.63,66.3,53748.64482,-473.44723886486986,7530.71092,11685331.19638,11685942.83,17.851670000000006,0.042202987591712524
40,40,40,40,40,40,40,40,40,1548184.2859999996,4550105.655,5444615.29897,391669.5112,5422.16003,101768.2984,5450037.459,0.12843134154036914,0.3774590523276182,0.4516640902127948,0.032491377944315766,0.00844230186805591,0.4959564460256616,0.7095532611543061,0.29044673884569394,632360.2141,8456.251559999999,7180897.614,2970430.438,872598.0,13.81451,1.2288,4.28808,8.58414,0.44778,20944.936999999998,2565843.693,1353967.362,6586698.318,3523714.517,1547998.4519999996,22.12,66.4,72208.94125,-674.567965744581,18224.53052,12054567.580089998,12054512.27,19.14731,0.026109388286473266
41,41,41,41,41,41,41,41,41,1492976.626,4389907.652,5432867.57206,398534.7783,5488.37994,102051.7296,5438355.9520000005,0.12566798054056594,0.3695106941255071,0.4572995212619678,0.033545776867469304,0.008589976926741183,0.4955606843257298,0.7089870541676302,0.2910129458323698,578695.5622,12403.03056,7172333.485,2951557.7210000013,895381.0,13.266739999999999,1.33483,4.63921,7.956460000000001,0.40981999999999996,21330.19,2677086.2709999997,1337497.3590000002,6310527.904,3425471.8310000002,1553680.165,21.87,64.9,72162.47952000001,-657.6536510431822,63988.03527000001,11880326.39323,11878785.05,21.79927,0.023517362999661597
42,42,42,42,42,42,42,42,42,1550325.051,4449191.4180000005,5582806.37879,371923.1978,2391.1972100000007,123453.1378,5585197.576,0.1280290440650742,0.36742341468432616,0.461039679011729,0.030714185679477563,0.0101950150448597,0.495852978101188,0.7094052320202491,0.2905947679797509,581167.8520000001,11429.28412,6892161.774,2902191.017,916438.0,13.21248,1.27599,3.6557699999999995,7.40753,0.35243,21705.766,2771307.253,1328778.148,6410045.681,3489205.586,1598294.915,27.94,63.7,66692.83283,-488.4113129408067,31467.625760000014,12109166.809150005,12108417.68,19.56254,0.0017469812469583321
43,43,43,43,43,43,43,43,43,1603971.257,4180255.7260000003,5632093.5030999975,348452.0208,1947.1199,117846.7295,5634040.623,0.13395382857068835,0.3491092851311877,0.4703578597907162,0.029100572753812844,0.009841835090352422,0.4950331551423416,0.7082323305312572,0.2917676694687428,594734.1761,9181.4559,7008036.626,2846892.68,918039.0,13.04228,1.26214,5.6322,8.94576,0.36948000000000003,22048.452,2656664.346,1312957.074,6423694.331,3424876.8189999997,1580003.1909999999,19.01,64.7,80799.73297000001,-662.2435226303785,91441.33443,11974060.570829995,11973320.04,22.15671,0.054816843293149856
44,44,44,44,44,44,44,44,44,1626029.094,4043094.264,5809285.6335200025,421619.6238,2307.30648,123193.9731,5811592.94,0.13488097344122438,0.3353792942913668,0.4818868888254331,0.034973830105445095,0.010219080996234628,0.5005358705752758,0.7161049365069049,0.2838950634930951,572488.5665,13034.7034,6908959.024,2780290.245,968363.0,12.44838,1.3205799999999999,6.1334800000000005,11.05829,0.36041999999999996,22408.514,2703472.965,1308206.855,6492687.284,3467973.394,1550187.675,37.37,63.7,95298.34242,-746.9579113806778,32066.25266,12055288.84108,12054552.92,23.45867,0.0027200543597803717
45,45,45,45,45,45,45,45,45,1627863.257,3625116.415,5673554.9761999985,398994.297,1391.7568,138956.3433,5674946.732999999,0.14100146757553966,0.3139985698732305,0.4914292245215937,0.03455989389118004,0.012036052936251334,0.5031599778401838,0.7198591852566789,0.2801408147433211,595611.5385,13324.26754,6934171.9279999975,2766663.165,970997.0,11.88908,1.34542,8.10533,14.16284,0.38234,22790.696,2729490.915,1395007.229,5810122.984,3539984.7180000013,1609629.4030000004,19.66,65.1,114594.7051,-821.5089595741626,80524.02942,11545009.31792,11544259.62,26.94397,0.04789716137125037
46,46,46,46,46,46,46,46,46,1610301.254,3549526.72,6090170.5223,430634.0052,37590.0137,190304.64399999997,6127760.536,0.13431673751501588,0.29606935197280504,0.5079868337887145,0.035919586163030086,0.01587348879754182,0.5034875007287171,0.7203277645755358,0.2796722354244642,593495.9058,6566.09035,7071527.721,2752514.93,1017505.0,11.78187,1.50535,6.9954600000000005,16.42841,0.37777,23356.591,2863263.2610000004,1373061.7719999999,6178128.5,3565374.18,1573647.959,20.77,66.7,135959.8398,-691.2552218804225,117898.2282,11988835.373699995,11988110.8,30.52087,0.05145724099635874
