,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,CL,NG,PM,NU,EM,RE,PA,CL_prop,NG_prop,PM_prop,NU_prop,RE_prop,Entropy,BalanceDegree,DominanceDegree,CLPRB,HYTCB,NGMPB,PAPRB,GDPRX,TETGR,CLTCD,NGTCD,PATCD,NUETD,TPOPP,TEACB,TECCB,TEICB,TEEIB,TERCB,Precipitation,Temperature,TETCV,RETCD,ELISB,TE,TETCB,ESTCD,GrowthRate
10,10,10,10,10,10,10,10,10,10,99380.42098,292521.9324,155818.5652,0,0.0,5547.612370000001,155818.5652,0.216623503,0.637621827,0.33964399700000003,0,0.012092354,0.45098843,0.749075569,0.250924431,-1.0041155939158128,-0.8016595770278745,-0.17038163698984202,1.953194528290409,-1.1760838741950999,-1.2970715741143573,-1.0872643553252985,-1.0254433158288758,-0.8575911944680479,0,-1.186558571913507,-0.9215852522791981,-0.5807091468290451,0.13744972789078336,-0.8441612270396177,-0.7034535382119463,-1.2765302128830605,-0.7260126751216431,462.19827000000004,0.42675842788003077,-94498.26936,458770.2616,458770.2615,-0.9751299958625727,-0.649131727668642
11,11,11,11,11,11,11,11,11,11,120695.1121,291725.7888,157148.5416,0,0.0,4964.65394,157148.5416,0.257020383,0.62123041,0.334648004,0,0.010572236,0.46007264,0.7641641140000001,0.23583588600000002,-0.9214538700864442,-1.2476844852846591,-0.04042214559676348,1.5165950871989167,-1.1760838741950999,-1.2970715741143573,-1.0750054510139604,-1.0099141232402296,-0.8399313750376134,0,-1.0969403574164223,-0.8246857931847943,-0.47355698468542706,0.16911314944666514,-0.6836134210489286,-0.5762180770362625,-0.46500141581280086,-1.718285124035053,499.16675999999995,0.516204891869198,-104940.5543,469593.5421,469593.5421,-0.9702165878373759,-0.649131727668642
12,12,12,12,12,12,12,12,12,12,123807.06,311896.837,173829.7547,0,0.0,4745.50766,173829.7547,0.246706813,0.6215079720000001,0.34638561700000003,0,0.009456238,0.45695950799999996,0.758993314,0.24100668600000003,-0.914040717821366,-1.331183444316593,0.1366061768199153,1.1642148383359818,-1.1760838741950999,-1.2970715741143573,-1.0724155416524102,-1.004038621802497,-0.8463082891352032,0,-1.0241658304994423,-0.42735490333845666,-0.421562323455448,0.5198276990105389,-0.5569007999973422,-0.3509214299194873,0.4794897265401557,-0.14718707992215319,543.26995,0.6021383511954965,-112440.3238,501838.8356,501838.8355,-0.9396589782426779,-0.649131727668642
13,13,13,13,13,13,13,13,13,13,134490.475,274017.8054,191855.3056,0,0.0,4895.8681,191855.3056,0.281415653,0.573370713,0.401449144,0,0.010244398,0.47297157799999995,0.785588787,0.21441121300000002,-0.8574524866915336,-0.8184328071865905,0.08097556489929482,0.7380255149045714,-1.1760838741950999,-1.2970715741143573,-1.066545080432896,-1.004538342285603,-0.8178203086575446,0,-0.945933214063688,-0.43712471570664646,-0.583457294582632,0.2519953994833563,-0.3664196226873163,-0.9065885241470236,0.8325276778080093,-1.718285124035053,602.6556099999999,0.7272458356782079,-127352.5797,477906.8744,477906.8743,-0.9186315088770655,-0.649131727668642
14,14,14,14,14,14,14,14,14,14,140947.0958,273397.0586,193272.12399999998,0,0.0,4918.59476,193272.12399999998,0.295722947,0.573617948,0.40550677399999996,0,0.010319768,0.47438765899999996,0.7879408459999999,0.21205915399999997,-0.8369200228577297,-0.7181636164696013,0.1481814113584912,0.6356668043498628,-1.1760838741950999,-1.2970715741143573,-1.009331628173194,-0.9404189042373575,-0.6521027458949181,0,-0.8707678573361337,-0.40961940538797553,-0.5754127419573755,0.06527586791587776,-0.27095738002262487,-0.7982084597564646,0.3511122897154822,-0.14718707992215319,808.77758,0.5699349950016843,-135916.1423,476618.7309,476618.7308,-0.8202047409148153,-0.649131727668642
15,15,15,15,15,15,15,15,15,15,132535.212,255637.1358,199651.9176,0,0.0,6002.3454,199651.9176,0.288387862,0.5562495129999999,0.434429378,0,0.013060707,0.479335071,0.79615832,0.20384168,-0.8963951019301573,-0.8352485120475677,0.05622158839265181,0.4733940689789766,-1.1760838741950999,-1.2970715741143573,-0.9586949760497927,-0.889099124926853,-0.5936051405992547,0,-0.7872783309632277,-0.4555968453748587,-0.7591210599006716,-0.34957895321747223,-0.3384948708174225,-0.7271706535397925,-0.48334104964489755,-2.1317319777489727,902.25101,0.5274263482765567,-134253.8294,459572.7814,459572.7814,-0.7051915124197596,-0.649131727668642
16,16,16,16,16,16,16,16,16,16,137492.1955,294878.1468,202640.21300000002,0,0.0,6781.05597,202640.21300000002,0.270096587,0.579273468,0.39807663,0,0.013321048,0.47512699799999997,0.789168862,0.210831138,-0.7992783407383406,-0.6909348740126756,0.10463807908627343,0.3423516865883351,-1.1760838741950999,-1.2970715741143573,-0.9052329682592453,-0.8205427747104227,-0.5629571247648976,0,-0.7017012019752349,-0.3370719582595189,-0.291124237165404,0.3934980514934217,-0.29257508609684985,-0.21746412750219635,-1.7762852348076832,-1.6355957532922678,1023.2475800000001,0.413765950545875,-132743.3583,509048.25299999997,509048.2529,-0.6204106911768147,-0.649131727668642
17,17,17,17,17,17,17,17,17,17,153921.5199,242911.8601,212755.7807,0,0.0,7327.52063,212755.7807,0.325101482,0.513060199,0.449366791,0,0.015476638999999999,0.49147176600000003,0.816316934,0.183683066,-0.664442978533049,-1.2410729831481957,0.05053330275613241,0.12311371509468468,-0.197484835012891,1.37966517081929,-0.8487415513367028,-0.5927270208325655,-0.5150830455879288,0,-0.6246552535064366,-0.3105230966897105,-0.4937099467341934,-0.4108826818913463,-0.13476228438192334,-0.6650477454905012,-0.529190134225138,-0.06449770917937393,1185.93742,0.5196101137383479,-143459.8421,473456.8392,473456.8391,-0.471280884292219,1.0165298752668408
18,18,18,18,18,18,18,18,18,18,145738.1405,225451.141,215295.7239,0,0.0,7989.094709999999,215295.7239,0.306581128,0.474268883,0.452905503,0,0.016806209,0.496686099,0.8249777540000001,0.17502224600000002,-0.4887299467634903,-1.2186459765688362,-0.04618505569514628,-0.0492563876203153,-0.1442255714668513,1.2517409076627486,-0.6371381082878572,-0.4924081338490113,-0.4696488444049638,0,-0.559595526197723,-0.07853498609751482,-0.48713590981057486,-0.7484740403400177,-0.3228043444535803,-0.6233354219799921,0.8737918539302257,0.43163851527733094,1352.1873699999999,0.3130377813280968,-119108.4394,475365.6607,475365.6607,-0.25129690385337483,-0.34721602481829017
19,19,19,19,19,19,19,19,19,19,152939.0119,223092.3289,214806.3198,0,0.0,9921.6861,214806.3198,0.318091739,0.46400082,0.446767081,0,0.020635718,0.504080801,0.837260088,0.162739912,-0.16405081674482175,-0.788392411411252,0.014345267064010875,-0.2152821267828189,-0.13404647191666869,1.2557041187925173,-0.5448588529148016,-0.3458310303270197,-0.25114421516418095,0,-0.4234698405927554,-0.08696468419669288,-0.4411185575197023,-0.7993269086922699,-0.26355650862181434,-0.34644386095073354,0.5895275295327334,0.2662597737917666,1666.9134800000002,0.19904662256473057,-119957.7634,480801.5833,480801.5832,8.05588960944885e-06,0.3472146402352727
20,20,20,20,20,20,20,20,20,20,202870.41199999998,231330.1814,201607.1773,0,0.0,6222.6322,201607.1773,0.42189442200000005,0.481080075,0.41926736700000006,0,0.012940743000000001,0.493713154,0.8200397979999999,0.17996020199999999,0.1216414323899627,-0.484772667823261,-0.14553848512524856,-0.40851714343454887,-0.10012323847850739,1.1754989103143776,-0.431075501630692,-0.16596194249870075,0.17820435112115787,0,-0.35151752587892315,-0.021646255302200244,-0.34243345952999205,-0.9471322775724864,0.1667973941584357,-0.4337229960260907,-0.0890389222548283,0.43163851527733094,2206.11824,0.5620425620410435,-161174.5261,480855.8768,480855.8768,0.1535594735725416,-0.2117922369046723
21,21,21,21,21,21,21,21,21,21,196933.4842,205433.7148,213890.6266,0,0.0,7731.2666,213890.6266,0.41647232799999995,0.434448503,0.452333069,0,0.01634998,0.500785548,0.83178679,0.16821321,0.17880845063388884,-0.5485519553727332,-0.2205201794032833,-0.5763300272597274,-0.08474811321651606,1.1001273249075652,-0.20322626349575812,-0.017643388808309058,0.41604260856675657,0,-0.2834430204919985,0.3796475075732259,-0.4780241237940559,-1.5054719388877074,0.060575038841748474,-0.7233090367063856,-0.6438128456757396,1.010464110476821,2679.41702,0.19818858864598934,-151128.182,472860.9102,472859.8664,0.43495306690038754,-1.15137657730338
22,22,22,22,22,22,22,22,22,22,225548.7731,213350.4604,187670.5644,0,8.923119999999999,8034.90149,187679.4875,0.48489354,0.45866913200000003,0.403461491,0,0.017273744,0.497178367,0.8257953929999999,0.17420460699999998,0.2863915975720637,-0.6572556981643525,-0.7570128031538526,-0.6006351946721069,-0.10265736577238128,1.1004206910945449,-0.06371647922024896,0.2780737785922105,0.357588728683172,0,-0.19283931760957976,-0.056158080276672094,-0.4359052769797375,-1.3169319414683538,0.24452396828772696,-0.5118549928314824,-0.7584355571263413,-0.560633933636073,2475.3239,1.3695017598310166,-169453.5793,465151.1201,465156.9243,0.7330997156453112,-0.13668586165465946
23,23,23,23,23,23,23,23,23,23,263654.0214,184594.9762,208165.3396,0,214.45905,9200.70962,208379.7986,0.558135119,0.39077325,0.440669882,0,0.019477189,0.490962264,0.8154706690000001,0.18452933100000002,0.3186602991557787,-0.5333097767318629,-1.1395569496100453,-0.4154423290024143,-0.08468422765448558,1.0986618777754333,0.011516463627693877,0.4764514531016346,0.14811252252844465,0,-0.10380131668847534,-0.43940282207516074,-0.1262173449669733,-0.9028427207598684,0.47025821608772644,-0.35879943182137314,-0.5979637610954991,-0.06449770917937393,2440.11153,1.8850157264811525,-193231.1873,472383.8595,472598.3184,0.7450625976091204,0.8324336789413446
24,24,24,24,24,24,24,24,24,24,252868.0187,169780.7518,202239.5189,0,495.92297,9926.483979999999,202735.4419,0.532497246,0.35752952600000004,0.425882195,0,0.020903495,0.498431733,0.8278771890000001,0.17212281100000001,0.4085195698925683,-0.4828773017556281,-0.8862967200555228,-0.22926653376825062,-0.0318508678553155,1.0014331276358361,0.1586076189433777,0.515637867651873,0.16013351281718163,0,-0.038619132243122176,-0.839169611952873,0.018878284923768498,-0.42382906442340806,0.36700730043063357,-0.23771973929769685,1.3827166927708967,-0.7260126751216431,2595.2840699999997,0.9926942756341243,-159942.7988,474871.9746,475367.8976,0.7019270742518251,0.4934685667321313
25,25,25,25,25,25,25,25,25,25,268374.4625,162311.5483,187696.6701,0,492.44744000000003,10520.99098,188189.1175,0.5766228320000001,0.348738638,0.40328049200000005,0,0.022605145,0.49367743,0.8199804629999999,0.18001953699999998,0.530629099506135,-0.08935807048791729,-1.0216868519008158,-0.265277498721151,0.010867277955702142,0.8746588045801451,0.4042722942017028,0.5648489779541194,0.19268445858521344,0,0.02448711217158638,-0.32382064460609267,-0.22513839639135413,-1.3531538929439506,0.49687189831776113,-0.19552028931953744,0.772923867853696,-0.4779445628932937,2540.47951,1.2115193549438217,-163479.0515,465424.6203,465917.0677,0.8016478052193178,-0.9357577042868482
26,26,26,26,26,26,26,26,26,26,241599.9204,144531.8728,188550.8963,0,442.72629000000006,11126.706740000001,188993.6226,0.53123267,0.317798336,0.414587869,0,0.02446553,0.5021094770000001,0.83398579,0.16601421,0.44199257649358803,0.35314376350302856,-1.7620666253455073,-0.391181840206602,-0.00024880983759343895,0.8449222668819613,0.4682038143810624,0.43146903809961207,-0.10605630182038923,0,0.09553557659117673,-0.1713982942765806,-0.08661369789566599,-2.0778827058473213,0.16331318190553876,-0.30097299419468987,1.7953584539930625,-0.31256582140772343,2251.9240800000002,1.0613366154579174,-131018.2396,454791.1567,455233.8829,0.9092110474169955,-0.5909320169793174
27,27,27,27,27,27,27,27,27,27,260668.4312,164587.5777,196602.7315,0,839.40661,8592.946409999999,197442.1381,0.537462774,0.33935715,0.405368034,0,0.017717484,0.494201791,0.820851407,0.179148593,0.20064970228114618,0.3233836698959742,-1.2742567031091558,-0.5423742786689032,0.0019871848334717715,0.9845811775177064,0.5843102358803806,0.21948912347048885,-0.05399507718274292,0,0.14157654432138644,0.012380744135861148,0.01085064079418647,-1.4125600860370688,0.33903834890719853,-0.18956347863034032,-0.3320390705301034,-0.9740807873499927,2379.09302,1.4756798030893432,-145453.5734,484998.1134,485837.52,0.8734536235234532,-0.04500366495668451
28,28,28,28,28,28,28,28,28,28,266124.4961,185245.5484,197803.0912,0,1245.40279,8594.17854,199048.49399999998,0.5223366,0.36359121899999997,0.38823857100000003,0,0.016868248,0.49651587799999997,0.824695023,0.175304977,0.46246993260922115,-0.41998451514873164,-1.4009126477057865,-0.5912526851930634,0.02524152941255005,1.0550734743618215,0.5315859598473661,0.12888449981761907,-0.06507334758705832,0,0.17603073440864506,0.35497687017930046,0.4350900867820206,-1.5385533102630053,0.412491889918657,-0.14914378865925268,1.8549622639473748,-0.2298764506649383,2439.98442,1.5066216728394526,-148278.804,509488.5102,510733.91299999994,0.8654376710438884,0.011659844141504542
29,29,29,29,29,29,29,29,29,29,279835.0174,205131.2704,198007.3428,0,1718.19182,9928.152829999999,199725.5346,0.524126003,0.384207215,0.370864226,0,0.018595253,0.498607641,0.8281693659999999,0.17183063399999998,0.6636563717944605,1.1089804618857626,-1.2475249636615482,-0.7038427989415859,0.05117906759690699,1.1175784616245734,0.6295473193954592,0.1910656281132105,0.056320639459407844,0,0.2155785582508691,0.6819038805059553,0.5316351549940248,-1.2924502206730168,0.6256528363143764,-0.06825290939214068,-1.8679834039681646,0.9277747397340358,2632.97015,1.2457974252030122,-158993.8759,533907.9075,535626.0993,0.841539292576698,0.06885585456423764
30,30,30,30,30,30,30,30,30,30,275661.3811,251469.9307,210667.9135,0,1285.87408,8729.48362,211953.7876,0.46085549299999995,0.420411805,0.35219828299999995,0,0.014594103,0.499672479,0.829938024,0.170061976,0.7141347332923467,0.7933761718371571,-0.8160046687723672,-0.7692522935954894,0.07997016088528973,1.3433029854642167,0.7554012179464307,0.2786681431062081,0.23923977933388188,0,0.2671067719609564,1.262632117179672,0.4433660691667123,0.1328701218521629,0.5650420444632815,0.1441237744774538,0.5436784449524928,-0.31256582140772343,2942.7892,0.28429480874122237,-148377.2593,598151.4496,599437.3238,0.7764497584426294,2.8310173808938317
31,31,31,31,31,31,31,31,31,31,234301.4643,227349.4645,228230.4889,0,1265.70777,9356.09125,229496.1967,0.395960188,0.384211584,0.38570048,0,0.015811423,0.50698716,0.842087445,0.157912555,0.4227696599394901,1.165456129025537,-0.593996225227879,-0.6277551149281997,0.22279698239799967,1.048241640092385,0.8462364026451672,0.19645655211277963,0.1384439594095536,0,0.36545443091274665,1.145758689242623,0.45169235731935753,0.0238463669257691,0.1849518012024999,0.19761184215564961,1.1580561783277175,-0.06449770917937393,2984.31928,-0.5205411023598049,-107507.6543,591729.8547,592995.5625,0.7898914552695726,1.1459992828887546
32,32,32,32,32,32,32,32,32,32,267468.5381,211096.229,233302.0586,0,1000.48381,9319.151440000001,234302.5424,0.453915403,0.358247107,0.39593216700000006,0,0.015815342,0.50321419,0.8358206779999999,0.164179322,0.733376901420228,1.3453939160773913,0.2158983267114583,-0.6476370993004587,0.30484733923242213,0.9080361273629737,0.7624018214328028,0.2151998559904948,0.11135344310193758,0,0.48247971884811686,0.8177249379326468,0.5567729788087745,0.2345057246493234,0.45452002967244454,0.3079485729228727,1.3827166927708967,-0.4779445628932937,2985.89822,0.10256581805538756,-131938.4297,589247.5474,590248.0312,0.7831854406471664,2.611946293128985
33,33,33,33,33,33,33,33,33,33,270272.875,224999.0888,235903.5752,0,205.09725,8851.42503,236108.6724,0.44628593899999996,0.37152795899999996,0.389533905,0,0.014615845,0.502452031,0.83455476,0.16544524,1.1544224904592622,1.776839892633754,0.7372906624057436,-0.7168889549791133,0.46264467744759746,0.747546833648874,0.8334595164615193,0.3050094697838777,0.18146101981279594,0,0.6020532814840256,1.1155178184438135,0.629022250326261,0.24748749008764714,0.534244999748981,0.3209610502690425,-0.01568038692644322,0.514327886020116,3161.54817,-0.06474797895528683,-134422.2348,605604.7292,605604.7291,0.8239475574339996,3.082220771988233
34,34,34,34,34,34,34,34,34,34,278384.8206,221478.9856,224345.9994,0,530.65377,8170.27972,224876.6532,0.46773083600000004,0.37211997,0.37693701,0,0.013727371,0.499396491,0.8294796170000001,0.170520383,1.1466875861632766,0.8586793674819302,1.0833111131516666,-0.8319810712553806,0.6624361251041124,0.4939926523264177,0.8975636972649823,0.2877501843105383,0.18248769248840913,0,0.736012642028924,0.8591935491260618,0.5882668610806133,0.33809084195819067,0.6492107687827237,0.28319050065707424,0.9563202061746587,1.8373578179046606,3103.6908,0.05773452646011033,-137198.414,595181.6714,595181.6714,0.7904437287215457,-0.1372416535998127
35,35,35,35,35,35,35,35,35,35,275216.5085,219475.7233,207396.4808,0,1636.35805,9803.50494,209032.8388,0.47027168799999997,0.375025537,0.35438532899999997,0,0.016751578,0.503232188,0.835850572,0.16414942800000001,1.0058783921578391,1.4378365393496788,1.3889395164204241,-0.8917610602218576,0.6931863756280954,0.43507033043202153,0.9085354951057315,0.04994759229302972,0.1652983584919438,0,0.8467955316418084,0.4279731891961965,0.6153616638340924,0.6341895126825338,0.6176431190201063,0.26132204719786345,-1.5516247203645044,2.08542593013301,2901.5176899999997,0.025731432183718032,-126663.4748,585228.7427,585228.7428,0.6793431978851984,0.6911285655473157
36,36,36,36,36,36,36,36,36,36,279149.1602,233557.0239,219184.7063,0,1380.08728,8611.544679999999,220564.7936,0.45282142799999997,0.37886420600000004,0.355550171,0,0.013969205,0.501088868,0.832290595,0.167709405,0.7037157862293105,0.8484563581542351,1.2884455269394612,-0.8930567401022971,0.7750450757764263,0.4509771432590785,0.9252678792233839,0.049890805874494897,0.3484186352619805,0,0.9398979432408878,0.22498261971272102,0.8044662748810912,1.6222021527021793,0.6758301847147953,0.642847964075293,0.3144330220512897,1.1758428519623854,3232.2935199999997,-0.5753950560525595,-124036.11300000001,616466.3221,616466.3221,0.663768858327393,2.149078966150238
37,37,37,37,37,37,37,37,37,37,288505.8768,261880.9573,231646.7737,0,1383.6697800000002,9781.89609,233030.4435,0.439591825,0.39902385700000004,0.35295651200000006,0,0.01490452,0.502984014,0.835438363,0.16456163699999998,0.9929739807668836,1.3515019833052462,1.2394555258027489,-0.653802748386687,0.9534348601527456,0.4080432785550968,0.7820537397398392,0.35340664142045863,0.3362787118523894,0,1.0055378841255824,1.3412921595378184,0.7981481190517424,1.1483387998114827,0.821727330071036,0.9115282130157997,1.51109412959557,-0.4779445628932937,3477.18791,-0.6347974449756085,-135511.495,656304.0089,656304.0088,0.6778221637705706,-0.08544242581191416
38,38,38,38,38,38,38,38,38,38,290367.1307,241405.5558,242658.8394,0,2326.72885,10065.194790000001,244985.5682,0.447025975,0.371648656,0.373578111,0,0.015495568000000001,0.503862696,0.8368978229999999,0.163102177,1.151317239239734,1.0951618416867586,0.8590508359871528,-0.5423742786689032,0.9926564188031264,0.35998380839557664,0.7351214428244731,0.21281104065079826,0.0983390114507674,0,1.0599001058550335,1.2821081864320991,0.9462005310972447,0.7935615312953155,0.8878018815807629,0.9401213025106163,0.3511122897154822,0.34894914453454584,3277.09955,-0.18383559610927994,-134943.56900000002,649553.1516,649553.1516,0.6698461484207973,1.3628592919599007
39,39,39,39,39,39,39,39,39,39,298104.7662,231312.1897,252703.2396,0,1943.20515,10334.52736,254646.4447,0.457393331,0.354910974,0.387732065,0,0.015856653000000002,0.503126787,0.835675505,0.164324495,1.2215208453172408,1.1737166704136386,0.8992686223021669,-0.8976586376086853,1.135229383275357,0.2630207483875837,0.7715999237713996,0.16350907207889623,0.20114270229775968,0,1.1024627077754698,1.2766110123791337,1.0347726626000844,0.7135585591069947,0.9418118385813312,1.0287723173312726,-0.35496361282022404,0.43163851527733094,3423.9283100000002,-0.32513544777561665,-140707.6469,651747.0759,651747.0759,0.6003418498534989,-0.2690142006076637
40,40,40,40,40,40,40,40,40,40,305512.8733,259018.0439,245018.4372,0,2212.5411,10719.44735,247230.9783,0.45140734899999996,0.3827094,0.36202442799999995,0,0.015838407,0.503831537,0.836846069,0.163153931,1.0352037125208313,0.92459982979642,1.459549326029988,-0.7715755816569667,1.1639358859368998,0.3031178174155787,0.8477118661602324,0.6799361195179539,0.6256412458753046,0,1.1395497263004697,1.1699279756291465,1.348376850640332,1.3513313390049213,1.0446246999904585,1.1787467600782346,-0.3778881551103439,1.3412215934479557,4094.49967,-1.3101262663322417,-143467.9605,676800.8413,676800.9436,0.5961336174343336,0.20269998138440076
